Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/kem-danh-rang-splat-than-hoat-tinh-lam-sang-rang-75ml-107686.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-danh-rang-splat-than-hoat-tinh-lam-sang-rang-75ml_QhHkP277WATjXeTv_img_385x385_622873_fit_center.png,422212084,Kem Đánh Răng Splat Than Hoạt Tính Làm Sáng Răng 75ml,323,9,87.000 ₫,149.000 ₫,62.000 ₫,-42%,5.0,1,0,4603014001856,Splat,Nga,Russia,Tất cả,"
1. Kem Đánh Răng Splat Thảo Mộc Làm Sáng Răng 
Thành phần chính:


Thành phần hạt vi mô với Carbamide Peroxide: giúp tăng cường sáng răng và làm sáng men răng hiệu quả tại nhà .


Enzyme từ dứa: giúp kháng viêm và loại bỏ mảng bám.


Thành phần Dicalcium Phosphate gốc tự nhiên: giúp giảm độ nhạy cảm cho răng.


Thành phần đầy đủ:
Aqua, Hydrogenated Starch Hydrolysate, Hydrated Silica, Dicalcium Phosphate Dihydrate, PEG-8, Sodium Lauryl Sulfate, Hydrogenated Palm Oil, Aroma, Xanthan Gum, Zinc Citrate, PEG-200, Sodium Methylparaben, Sodium Saccharin, Tetrasodium Glutamate Diacetate, Urea Peroxide Lecithin, PVP, Sodium Fluoride, Sodium Hydroxide, Ananas Sativus Fruit Extract, Maltodextrin, Limonene, CI 77891, CI 73360, CI 16255.
2. Kem Đánh Răng Splat Than Hoạt Tính Làm Sáng Răng  
Thành phần chính:


Thành phần than bạch dương: giúp tăng cường men răng, hút mùi hôi và làm sáng răng hiệu quả tại nhà.


Chiết xuất cây bạch xù: tạo hiệu ứng kháng khuẩn vượt trội.


Thành phần kháng khuẩn độc đáo Biosol: mang lại hơi thở thơm mát dài lâu và bảo vệ khỏi vi khuẩn.


Thành phần đầy đủ:
Aqua, Hydrogenated Starch Hydrolysate, Hydrated Silica, Glycerin, Maltooligosyl Glucoside,Sodium Lauroyl Sarcosinate, Aroma, Cellulose Gum, Charcoal Powder, Capryloyl/Caproyl Methyl Glucamide, Stevia Rebaudiana Leaf Extract, Sodium Benzoate, Lauroyl/Myristoyl Methyl Glucamide, Potassium Sorbate ,Menthol, o-Cymen-5-ol, Juniperus Communis Sprout Extract, Limonene. ","


Đánh răng 2 lần và tối đa 3 lần mỗi ngày.


Sử dụng thường xuyên.


Không nên ăn uống trong vòng 20 phút sau khi đánh răng.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-closeup-trang-rang-tu-nhien-muoi-bien-detox-230g-102305.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-closeup-trang-rang-tu-nhien-muoi-bien-detox-230g-1709178347_img_385x385_622873_fit_center.jpg,422208308,Kem Đánh Răng Closeup Muối Biển Detox Trắng Răng 230g,323,17,45.000 ₫,51.000 ₫,6.000 ₫,-12%,0.0,0,1,8934839128715,Closeup,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","


Chải răng ít nhất mỗi ngày 2 lần sáng + tối hoặc theo hướng dẫn của nha sĩ.


Dùng ít nhất 1g kem đánh răng mỗi lần.


Trẻ em dưới 6 tuổi chỉ sử dụng một lượng kem đánh răng nhỏ bằng hạt đậu.


Tiết kiệm nước bằng cách đóng vòi nước trong khi chải răng.

 ",Có Mùi Hương,,
https://hasaki.vn/san-pham/bo-2-ban-chai-danh-rang-colgate-gentle-comfort-clean-mau-sac-ngau-nhien-102743.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208333-1688023843_img_385x385_622873_fit_center.jpg,422208333,Bộ 2 Bàn Chải Đánh Răng Colgate Gentle Comfort Clean (Màu Sắc Ngẫu Nhiên),323,9,83.000 ₫,99.000 ₫,16.000 ₫,-16%,0.0,0,0,8850006945421,Colgate,Mỹ,,Tất cả,"
 ","
Hướng dẫn chải răng đúng cách với bàn chải Colgate:
1. Chải mặt ngoài: Đặt bàn chải nghiêng 45 độ, rung nhẹ và chải lên xuống theo hướng.
2. Chải mặt trong: Tương tự mặt ngoài.
3. Chải mặt nhai: Chải theo chiều tới lui.
4. Chải mặt trong răng cửa: Đặt bàn chải theo chiều đứng, rung nhẹ và chải về phía cằm.
5. Chải mặt lưỡi: Đừng quên chải mặt lưỡi của bạn.
** Nên kết hợp với kem đánh răng Colgate và nước súc miệng Colgate Plax để bảo vệ răng miệng toàn diện hơn. ",,,
https://hasaki.vn/san-pham/combo-3-ban-chai-danh-rang-p-s-detox-sang-rang-khang-khuan-97923.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205583-1688030770_img_385x385_622873_fit_center.jpg,422205583,Bộ 3 Bàn Chải Đánh Răng P/S Detox Sáng Răng Kháng Khuẩn,323,9,87.000 ₫,117.000 ₫,30.000 ₫,-26%,4.5,2,2,8934839125905X3,P/S,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","

Giữ bàn chải nơi khô ráo
Thay bàn chải 3 tháng/lần hoặc khi bàn chải bị tòe lông
Chải răng theo hướng dẫn của nha sĩ
 ",Ngày Và Đêm,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-tra-xanh-ngua-sau-rang-100ml-87333.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-suc-mieng-listerine-tra-xanh-ngua-sau-rang-100ml-1709000505_img_385x385_622873_fit_center.jpg,294100017,Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 100ml,323,24,29.000 ₫,31.000 ₫,2.000 ₫,-6%,4.8,6,10,8850007814191,Listerine,Mỹ,,Tất cả,"
Thành phần đầy đủ:
Water, Sorbitol, Propylene Glycol, Sodium Lauryl Sulfate, Poloxamer 407, Flavour, Eucalyptol, Benzoic Acid, Sodium Benzoate, Methyl Salicylate, Thymol, Sodium Fluoride, Menthol, Sodium Saccharin, Sucralose, Camellia Sinensis (Green Tea) Leaf Extract, Cl 47005, Cl 42053. ","


Sau khi đánh răng, súc miệng với 20ml Listerine trong 60 giây rồi nhổ đi.


Không được nuốt.


Được khuyên sử dụng hàng ngày.

 ",Vị Không Cay,,
https://hasaki.vn/san-pham/ban-chai-danh-rang-sensodyne-deep-clean-soft-lam-sach-sau-96401.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204711-1687768048_img_385x385_622873_fit_center.jpg,422204711,Bàn Chải Đánh Răng Sensodyne Làm Sạch Sâu Kẽ Răng (1 Cây),323,16,43.000 ₫,44.000 ₫,1.000 ₫,-2%,3.0,1,0,9556019301252,Sensodyne,Anh,China,Tất cả,"
PP, SEBS, PBT, sợi đồng thau ","


Chải răng theo hướng dẫn của nha sĩ




Giữ bàn chải nơi khô ráo 


Khuyến cáo thay bàn chải đánh răng sau mỗi 3 tháng

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-aquafresh-big-teeth-cho-tre-tu-6-tuoi-50ml-97081.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205132-1703147426_img_385x385_622873_fit_center.jpg,422205132,Kem Đánh Răng Aquafresh Big Teeth Cho Trẻ Từ 6 Tuổi 50ml,323,18,38.000 ₫,39.000 ₫,1.000 ₫,-3%,0.0,0,0,5000347026720,Aquafresh,Anh,,Tất cả,"
Thành phần đầy đủ: 
Aqua, Sorbitol, Hydrated Silica, Glycerin, Aroma, Xanthan Gum, Titanium Dioxide, Chondrus Crispus (Carrageenan), Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Sodium Saccharin, Sodium Fluoride, CI 73360, CI 74160, Limonene ","


Chải răng ngày 2 lần hoặc theo hướng dẫn của nha sĩ.


Dùng lượng kem nhỏ bằng hạt đậu và chải răng dưới sự giám sát của người lớn để tránh nuốt kem. Hỏi ý kiến nha sĩ hoặc bác sĩ nếu nuốt phải flour từ các nguồn khác.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-pororo-cho-tre-em-vi-chuoi-70g-123036.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-pororo-cho-tre-em-vi-chuoi-70g-1714967458_img_385x385_622873_fit_center.jpg,422220603,Kem Đánh Răng Pororo Cho Trẻ Em Vị Chuối 70g,323,17,40.000 ₫,49.000 ₫,9.000 ₫,-18%,0.0,0,0,8809099642762,Pororo,Hàn Quốc,Korea,Tất cả,"
Thành phần chính: 



Silicon Dioxide (NF): cọ xát lên bề mặt răng nhằm tẩy sạch các mảng bám và loại bỏ vi khuẩn trú ngụ trên răng.


Sodium Monofluorophosphate (USP): bảo vệ răng của trẻ và đảo ngược các dấu hiệu sớm của sâu răng gây lỗ hổng trong răng. Fluor cũng giúp củng cố răng vừa chớm bị sâu.


 ","


Cho lượng kem đánh răng vừa phải lên bàn chải và đánh răng.


Chải răng sau bữa ăn hoặc ít nhất 2 lần/ ngày.

 ",,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-coolmint-listerine-250mlx2-1-89979.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-suc-mieng-listerine-coolmint-listerine-250mlx2-1-1709002391_img_385x385_622873_fit_center.jpg,422200111,Nước Súc Miệng Listerine Hơi Thở Thơm Mát 250mlx2,323,6,113.000 ₫,116.000 ₫,3.000 ₫,-3%,4.9,8,12,79617564,Listerine,Mỹ,,Tất cả,"
4 tinh dầu tự nhiên:

Khuynh Diệp: tính sát khuẩn cao
Cỏ Xạ Hương: kháng khuẩn hiệu quả
Bạc Hà: diệt khuẩn vượt trội
Methyl Salicylate: Hương thơm the mát
 ","


Sau khi đánh răng, súc miệng với 20ml Listerine trong 60 giây rồi nhổ đi.


Không được nuốt.


Được khuyên sử dụng hàng ngày.

 ",Vị Cay,,
https://hasaki.vn/san-pham/dung-cu-cao-luoi-okamura-vi-5-cay-122392.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dung-cu-cao-luoi-okamura-vi-5-cay_h13CB4oUuZZMjyr1_img_385x385_622873_fit_center.png,422220104,Dụng Cụ Cạo Lưỡi Okamura Vỉ 5 Cây,323,30,23.000 ₫,27.000 ₫,4.000 ₫,-15%,0.0,0,0,4983435754198,Okamura,Nhật Bản,,Tất cả,"

Nhựa PE

 ","



Đưa lưỡi ra trước, đưa vòng lớn của cây đến 1/3 sau của lưỡi và cạo ra trước vài lần, kéo từ trong ra ngoài.


Nếu được nên thè lưỡi và đưa thìa vào sâu hơn trong cuống lưỡi.


Rửa sạch sau mỗi lần sử dụng. Súc miệng nhiều lần với nước. Có thể sử dụng chung với kem đánh răng.


CHỐNG CHỈ ĐỊNH: Không dùng cho người bị loét lưỡi, nhiễm nấm ở lưỡi, viêm lưỡi.



 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-multi-care-giup-nuou-chac-khoe-160g-114983.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-sensodyne-multi-care-giup-nuou-chac-khoe-160g-1709181650_img_385x385_622873_fit_center.jpg,422216622,Kem Đánh Răng Sensodyne Multi Care Giúp Nướu Chắc Khỏe 160g,323,6,108.000 ₫,115.000 ₫,7.000 ₫,-6%,3.7,3,3,8851007198038,Sensodyne,Anh,,Tất cả,"
1. Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 42090, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
2. Kem Đánh Răng Sensodyne Fresh Mint Bạc Hà The Mát
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
3. Kem Đánh Răng Sensodyne Multi Care Bảo Vệ Toàn Diện
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Cocamidopropyl Betaine, Flavour, Zinc Citrate, Xanthan Gum, CI 77891, Sodium Hydroxide, Sodium Fluoride, Sodium Saccharin, Sucralose.
4. Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng
Thành phần đầy đủ:
Nước, Hydrated Silica, Sorbitol, Glycerin, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Flavour, PEG-6, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide, Xanthan Gum ","



Đánh răng 2 lần nhưng không quá 3 lần/ngày. 


Hạn chế nuốt phải.


Nhổ ra sau khi đánh xong.



Lưu ý an toàn khi sử dụng:


Răng ê buốt có thể là dấu hiệu của vấn đề răng miệng khác cần được chăm sóc ngay. Tham vấn ý kiến của nha sĩ nếu tình trạng vẫn còn hoặc xấu hơn.


Tránh xa tầm với trẻ em. Không dùng cho trẻ em dưới 12 tuổi trừ khi có ý kiến của bác sĩ hay nha sĩ.


Ngưng dùng khi bị kích ứng với sản phẩm.


Nếu bị sưng mặt hay miệng, cần đi gặp bác sĩ hay nha sĩ sớm nhất có thể.


Sản phẩm có chứa Natri Fluorid.

 ",,,
https://hasaki.vn/san-pham/combo-2-nuoc-suc-mieng-p-s-khang-khuan-fresh-naturals-500mlx2-106257.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210978-1688029581_img_385x385_622873_fit_center.jpg,422210978,Bộ 2 Nước Súc Miệng P/S Fresh Naturals Kháng Khuẩn 500mlx2,323,5,129.000 ₫,150.000 ₫,21.000 ₫,-14%,5.0,1,0,8934839126490X2,P/S,Mỹ,Vietnam,Tất cả,"
1. Nước Súc Miệng P/S Pro Complete Bảo Vệ Tối Ưu Zinc Mineral Kháng Khuẩn 99,9%* Không Chứa Cồn
Thành phần đầy đủ:
Water, Sorbitol, PEG-40 Hydrogenated Castor Oil, Potassium Citrate, Glycine, Benzyl Alcohol, Phenoxyethanol, Flavor, Sodium Lauryl Sulfate, Zinc Sulfate, Sodium Saccharin, Sodium Flouride, Cl 42051
2. Nước Súc Miệng P/S Fresh Naturals Trà Xanh Thơm Mát Zinc Mineral Kháng Khuẩn 99,9%* Không Chứa Cồn
Thành phần đầy đủ:
Water, Sorbitol, PEG-40 Hydrogenated Castor Oil, Potassium Citrate, Glycine, Benzyl Alcohol, Phenoxyethanol, Flavor, Sodium Lauryl Sulfate, Zinc Sulfate, Sodium Saccharin, Sodium Flouride, Propylene Glycol, Camellia Sinensis Leaf Extract, Cl 42051, Cl 47005
3. Nước Súc Miệng P/S Active Defense Chuyên Gia Kháng Khuẩn - Kháng Khuẩn 99,9% Sau 30 Giây*, Không Chứa Cồn
Thành phần đầy đủ:
Water, Sorbitol, PEG-40 Hydrogenated castor oil, Glycerin, Benzyl alcohol, Phenoxyethanol, Flavor (Eugenol, Limonene, Linalool), Sodium saccharin, Cetylpyridiunium chloride, Sodium Flouride, Citric acid, Sodium hydroxide, Cl 42090, Cl 19140 ","


Đổ nước súc miệng vào nắp đến vạch 20ml, súc miệng trong 30 giây.


Dùng 2 lần mỗi ngày sau khi chải răng.


Không súc lại bằng nước sau khi sử dụng.


Không pha loãng và không được uống.


An toàn cho trẻ từ 6 tuổi trở lên.

 ",Vị Không Cay,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-cho-rang-nhay-cam-khong-cay-250ml-112971.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215253-1700712162_img_385x385_622873_fit_center.png,422215253,Nước Súc Miệng Listerine Cho Răng Nhạy Cảm Không Cay 250ml,323,11,58.000 ₫,82.000 ₫,24.000 ₫,-29%,0.0,0,0,8850007816621,Listerine,Mỹ,,Tất cả,"
Thành phần chi tiết:
Water, Sorbitol,Propylene Glycol,Sodium Lauryl Sulfate,Poloxamer 407,Benzoic Acid (0.09),Eucalyptol,Flavor,Sodium Benzoate (0.07),Methyl Salicylate,Thymol,Menthol,Sodium Saccharin,Dipotassium Glycyrrhizate,Caramel,Sucralose
 ","


Sử dụng 2 lần mỗi ngày sau khi đánh răng.


Súc miệng với 20ml Listerine trong 30 giây rồi nhổ đi. Không được nuốt.

 ",Vị Không Cay,,
https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-cool-gel-160g-107646.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-sensodyne-cool-gel-160g-1709180740_img_385x385_622873_fit_center.jpg,422211859,"Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt 160g",323,7,90.000 ₫,95.000 ₫,5.000 ₫,-5%,3.7,3,3,8850090113164,Sensodyne,Anh,,Tất cả,"
1. Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 42090, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
2. Kem Đánh Răng Sensodyne Fresh Mint Bạc Hà The Mát
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
3. Kem Đánh Răng Sensodyne Multi Care Bảo Vệ Toàn Diện
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Cocamidopropyl Betaine, Flavour, Zinc Citrate, Xanthan Gum, CI 77891, Sodium Hydroxide, Sodium Fluoride, Sodium Saccharin, Sucralose.
4. Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng
Thành phần đầy đủ:
Nước, Hydrated Silica, Sorbitol, Glycerin, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Flavour, PEG-6, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide, Xanthan Gum ","



Đánh răng 2 lần nhưng không quá 3 lần/ngày. 


Hạn chế nuốt phải.


Nhổ ra sau khi đánh xong.



Lưu ý an toàn khi sử dụng:


Răng ê buốt có thể là dấu hiệu của vấn đề răng miệng khác cần được chăm sóc ngay. Tham vấn ý kiến của nha sĩ nếu tình trạng vẫn còn hoặc xấu hơn.


Tránh xa tầm với trẻ em. Không dùng cho trẻ em dưới 12 tuổi trừ khi có ý kiến của bác sĩ hay nha sĩ.


Ngưng dùng khi bị kích ứng với sản phẩm.


Nếu bị sưng mặt hay miệng, cần đi gặp bác sĩ hay nha sĩ sớm nhất có thể.


Sản phẩm có chứa Natri Fluorid.

 ",,,
https://hasaki.vn/san-pham/tam-chi-ke-rang-okamura-dp-afp-goi-50-cay-122416.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tam-chi-ke-rang-okamura-dp-afp-goi-50-cay_kNYHesULYTebok5o_img_385x385_622873_fit_center.png,422220091,Tăm Chỉ Kẽ Răng Okamura DP-AFP Gói 50 Cây,323,32,19.000 ₫,21.000 ₫,2.000 ₫,-10%,0.0,0,0,4983435734503,Okamura,Nhật Bản,,Tất cả,"
Nhựa HIPS chính phẩm, sợi tơ POLYESTER ","


Dùng các ngón tay giữ thân cây tăm, cho đầu chỉ vào các kẽ răng. 


Quay đầu tăm lại dùng đầu nhọn xỉa vào kẽ răng để lấy thức ăn dư thừa.


LƯU Ý:


Chỉ nên dùng cho người lớn và trẻ em trên 12 tuổi.


Tránh xa tầm tay trẻ em.


Đọc kỹ hướng dẫn trước khi dùng.


Trong điều kiện bình thường, cách tiếp xúc với hóa chất.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-pororo-cho-tre-em-vi-nho-70g-123028.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-pororo-cho-tre-em-vi-nho-70g-1714966879_img_385x385_622873_fit_center.jpg,422220605,Kem Đánh Răng Pororo Cho Trẻ Em Vị Nho 70g,323,15,40.000 ₫,49.000 ₫,9.000 ₫,-18%,0.0,0,0,8809099642779,Pororo,Hàn Quốc,Korea,Tất cả,"
Thành phần chính: 



Silicon Dioxide (NF): cọ xát lên bề mặt răng nhằm tẩy sạch các mảng bám và loại bỏ vi khuẩn trú ngụ trên răng.


Sodium Monofluorophosphate (USP): bảo vệ răng của trẻ và đảo ngược các dấu hiệu sớm của sâu răng gây lỗ hổng trong răng. Fluor cũng giúp củng cố răng vừa chớm bị sâu.


 ","


Cho lượng kem đánh răng vừa phải lên bàn chải và đánh răng.


Chải răng sau bữa ăn hoặc ít nhất 2 lần/ ngày.

 ",,,
https://hasaki.vn/san-pham/combo-3-kem-danh-rang-closeup-thom-mat-bat-tan-bac-ha-the-mat-230g-tuyp-103961.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209586-1687833804_img_385x385_622873_fit_center.jpg,422209586,Combo 3 Kem Đánh Răng Closeup Thơm Mát Bất Tận Bạc Hà The Mát 230g,323,6,117.000 ₫,135.000 ₫,18.000 ₫,-13%,0.0,0,2,8934839125950X3,Closeup,Mỹ,Vietnam,Tất cả,"
Sorbitol, Water, Hydrated Silica, Sodium Lauryl Sulfate,…
  ","


Chải răng ít nhất mỗi ngày 2 lần sáng + tối hoặc theo hướng dẫn của nha sĩ.


Dùng ít nhất 1g kem đánh răng mỗi lần.


Trẻ em dưới 6 tuổi chỉ sử dụng một lượng kem đánh răng nhỏ bằng hạt đậu.


Tiết kiệm nước bằng cách đóng vòi nước trong khi chải răng.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-colgate-maxfresh-huong-dao-mat-lanh-225g-ban-chai-long-to-105777.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-colgate-maxfresh-huong-dao-mat-lanh-225g-ban-chai-long-to-1709178966_img_385x385_622873_fit_center.jpg,422210474,Kem Đánh Răng Colgate Maxfresh Hương Đào Mát Lạnh 225g + Bàn Chải Lông Tơ,323,12,49.000 ₫,52.000 ₫,3.000 ₫,-6%,0.0,0,1,8850006946121,Colgate,Mỹ,,Tất cả,"
Nội dung đang được cập nhật ","
1. Chải răng thật kĩ ít nhất 2 lần mỗi ngày hoặc theo hướng dẫn của nha sĩ.
2. Dùng ít nhất 1g kem đánh răng Colgate mỗi lần.
3. Trẻ dưới 6 tuổi chỉ nên dùng lượng kem đánh răng nhỏ bằng hạt đậu, có sự hướng dẫn của người lớn để tránh nuốt.
4. Súc miệng với nước súc miệng Colgate Plax sau khi chải răng.
** Nên kết hợp kem đánh răng Colgate với bàn chải đánh răng Colgate và nước súc miệng Colgate Plax để bảo vệ răng miệng toàn diện hơn.
** Lưu ý: Trong trường hợp trẻ đang hấp thụ Flouride từ các nguồn khác nên tư vấn nha sĩ bác sĩ. ",,,
https://hasaki.vn/san-pham/kem-danh-rang-pororo-cho-tre-em-vi-dao-70g-123032.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-pororo-cho-tre-em-vi-dao-70g-1714966860_img_385x385_622873_fit_center.jpg,422220604,Kem Đánh Răng Pororo Cho Trẻ Em Vị Đào 70g,323,14,40.000 ₫,49.000 ₫,9.000 ₫,-18%,0.0,0,0,8809099642793,Pororo,Hàn Quốc,Korea,Tất cả,"
Thành phần chính: 



Silicon Dioxide (NF): cọ xát lên bề mặt răng nhằm tẩy sạch các mảng bám và loại bỏ vi khuẩn trú ngụ trên răng.


Sodium Monofluorophosphate (USP): bảo vệ răng của trẻ và đảo ngược các dấu hiệu sớm của sâu răng gây lỗ hổng trong răng. Fluor cũng giúp củng cố răng vừa chớm bị sâu.


 ","


Cho lượng kem đánh răng vừa phải lên bàn chải và đánh răng.


Chải răng sau bữa ăn hoặc ít nhất 2 lần/ ngày.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-splat-thao-moc-bao-ve-men-va-sang-rang-100ml-107682.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-splat-thao-moc-bao-ve-men-va-sang-rang-100ml-1682403455_img_385x385_622873_fit_center.jpg,422212082,Kem Đánh Răng Splat Thảo Mộc Bảo Vệ Men Và Sáng Răng 100ml,323,6,90.000 ₫,99.000 ₫,9.000 ₫,-9%,0.0,0,0,4603014001061,Splat,Nga,Russia,Tất cả,"
Thành phần chính


Cơ chế Sp.Whitesystem: làm sáng răng một cách an toàn và làm sáng men răng tại nhà.


Thành phần Dsodium Triphosphate kết hợp với hoạt chất cao Polydon: đánh bật mảng bám trên răng.


Thành phần Ion Kali: giảm tình trạng nhạy cảm và ê buốt cho răng.


Thành phần đầy đủ: 
Aqua, Hydrogenated Starch Hydrolysate, Hydrated Silica, Potassium Nitrate, Dicalcium Phosphate Dihydrate, PEG-8, Calcium Pyrophosphate, Pentasodium Triphosphate, Aroma, Sodium Coco-Sulfate, Cellulose Gum, Sodium Monofluorophosphate, Sodium Lauroyl Sarcosinate, PVP, Sodium Methylparaben, Sodium Saccharin, Menthol, Papain, Limonene, CI 77891. ","


Đánh răng 2 lần và tối đa 3 lần mỗi ngày, sau mỗi bữa ăn.


Không nên ăn uống trong vòng 20 phút sau khi đánh răng.

 ",,,
https://hasaki.vn/san-pham/bo-doi-ban-chai-danh-rang-colgate-sieu-manh-cham-soc-nuou-92467.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201947-1688024542_img_385x385_622873_fit_center.jpg,422201947,Combo 2 Bàn Chải Đánh Răng Colgate Siêu Mảnh Chăm Sóc Nướu,323,9,64.000 ₫,76.000 ₫,12.000 ₫,-16%,0.0,0,1,8935102114121,Colgate,Mỹ,Vietnam,,"
Nội dung đang được cập nhật ","


Đánh răng với bàn chải ít nhất 2 lần mỗi ngày theo hướng dẫn của bác sĩ.


Không sử dụng cho trẻ em dưới 3 tuổi.


Thay bàn chải mỗi 3 tháng 1 lần.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-closeup-dang-gel-khoang-trang-tu-nhien-100g-119552.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-danh-rang-closeup-dang-gel-khoang-trang-tu-nhien-100g_M3TnKLbcuvmvjN4N_img_385x385_622873_fit_center.png,422219018,Kem Đánh Răng Closeup Dạng Gel Khoáng Trắng Tự Nhiên 100g,323,13,40.000 ₫,93.000 ₫,53.000 ₫,-57%,0.0,0,0,8934839134075,Closeup,Mỹ,,Tất cả,"
1. Kem Đánh Răng Closeup White Now Dạng Gel Khoáng Trắng Tự Nhiên 100g
Water, Sorbitol, Hydrated Silica, Sodium Lauryl Sulfate, Flavour, Cellulose Gum, Sodium Fluoride, Sodium Saccharin, PVM/MA Copolymer, Glycerin, Trisodium Phosphate, CI 74160, CI 74260
2. Kem Đánh Răng Closeup White Now Dạng Gel Tinh Thể Blue Sapphire 100g: Hương Bạc Hà Vani
Sorbitol, Water, Hydrated Silica, Sodium Lauryl Sulfate, Flavour, Cellulose Gum, Sodium Fluoride, Sodium Saccharin, PVM/MA Copolymer, Glycerin, Trisodium Phosphate, CI 74160, CI 74260
 ","


Chải răng ít nhất ngày 2 lần hoặc theo hướng dẫn của nha sĩ.


Dùng đủ ít nhất 1g kem đánh răng mỗi lần.


Trẻ em dưới 6 tuổi chỉ sử dụng một lượng kem đánh răng nhỏ bằng hạt đậu dưới sự hướng dẫn của người lớn. Tham khảo ý kiến của bác sĩ khi nuốt phải.

 ",,,
