Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Loại da,Giới tính,Vấn đề về da,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính
https://hasaki.vn/san-pham/sua-rua-mat-cerave-tao-bot-cho-da-thuong-den-da-dau-88ml-102961.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-cerave-tao-bot-cho-da-thuong-den-da-dau-88ml_ryKrEfr6H2kfCkJR_img_385x385_622873_fit_center.png,422208974,Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 88ml,19,821,139.000 ₫,165.000 ₫,26.000 ₫,-16%,4.9,63,224,3337875597340,CeraVe,Mỹ,,"Da dầu, hỗn hợp dầu",Tất cả,"Da dầu, lỗ chân lông to","
1. Sữa Rửa Mặt Cerave Sạch Sâu Cho Da Thường Đến Da Dầu
Thành phần chính: 


3 loại Ceramides (1, 3, 6-II): thiết yếu giúp khôi phục hàng rào độ ẩm da. 


Hyaluronic Acid: giúp duy trì độ ẩm tự nhiên của da.


Niacinamide: giúp làm dịu, nuôi dưỡng, củng cố hàng rào da.


Thành phần đầy đủ: 
Purified Water (Aqua), Cocamidopropyl Hydroxysultaine, Glycerin, Sodium Lauroyl Sarcosinate, Peg-150 Pentaerythrityl Tetrastearate (And) Peg-6 Caprylic/Capric Glycerides, Niacinamide, Propylene Glycol, Sodium Methyl Cocoyl Taurate, Ceramide 3, Ceramide 6-Ii, Ceramide 1, Hyaluronic Acid, Cholesterol, Sodium Chloride, Phytosphingosine, Citric Acid, Edetate Disodium Dihydrate, Sodium Lauroyl Lactylate, Methylparaben, Propylparaben, Carbomer, Xanthan Gum. 
2. Sữa Rửa Mặt Cerave Cho Da Thường Đến Khô
Thành phần chính: 


3 loại Ceramides (1, 3, 6-II): thiết yếu giúp khôi phục hàng rào độ ẩm da. 


Công nghệ MVE độc quyền: khoá ẩm cho da suốt 24 giờ. 


Hyaluronic Acid: giúp duy trì độ ẩm tự nhiên của da.


Thành phần đầy đủ: 
Purified Water, Glycerin, Behentrimonium Methosulfate, Cetearyl Alcohol, Ceramide 3, Ceramide 6-Ii, Ceramide 1, Hyaluronic Acid, Cholesterol, Polyoxyl 40 Stearate, Glyceryl Monostearate, Stearyl Alcohol, Polysorbate 20, Potassium Phosphate, Dipotassium Phosphate, Sodium Lauroyl Lactylate, Cetyl Alcohol, Disodium Edta, Phytosphingosine, Methylparaben, Propylparaben, Carbomer, Xanthan Gum.  ","


Làm ướt da.


Mát xa sữa rửa mặt theo chuyển động tròn. 


Nhẹ nhàng rửa sạch lại với nước.

 ",
https://hasaki.vn/san-pham/sua-rua-mat-simple-kiem-dau-ngua-mun-cho-da-mun-150ml-98921.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-simple-kiem-dau-ngua-mun-cho-da-mun-150ml_FB5kFnRTeE79hA6H_img_385x385_622873_fit_center.png,422206248,"Gel Rửa Mặt Simple Thanh Khiết, Giảm Bóng Nhờn 150ml",19,1.191,95.000 ₫,132.000 ₫,37.000 ₫,-28%,4.8,30,69,8710447474419,Simple,Anh,Poland,"Da dầu, hỗn hợp dầu",Tất cả,"Da dầu, lỗ chân lông to","
Thành phần chính: 


5% chiết xuất nước cây phỉ: hỗ trợ kiềm dầu, làm sạch sâu và thông thoáng lỗ chân lông.


Vitamin B3 (Niacinamide): có công dụng cấp ẩm, giảm thâm hạn chế tình trạng tiết dầu thừa trên da.


Kẽm: có khả năng kháng viêm từ đó ngăn ngừa mụn xuất hiện trở lại


Thành phần chi tiết:
Aqua, Hamamelis Virginiana Leaf Water, Cocamidopropyl Betaine, Glycerin, Sodium Laureth Sulfate, PEG-7 Glyceryl Cocoate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Benzophenone-4, Citric Acid, Hydrated Silica, Hydroxypropyl Cyclodextrin, Iodopropynyl Butylcarbamate, Niacinamide, Panthenol, Pantolactone, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sodium Chloride, Sodium Hydroxide, Thymus Vulgaris Flower/Leaf Extract, Xanthan Gum, Zinc PCA.  ","


Cho một lượng sữa rửa mặt vừa đủ ra tay để tạo bọt cùng với nước, mát xa sản phẩm lên da và rửa sạch với nước. 


Sử dụng mỗi ngày hai lần sáng và tối. 


Để đạt được hiệu quả tốt nhất, kết hợp dùng kèm Nước tẩy trang Simple Micellar Water trước khi rửa mặt và Nước hoa hồng Simple Soothing Toner sau khi rửa mặt.

 ",Không Cồn
https://hasaki.vn/san-pham/sua-rua-mat-eucerin-ph5-cho-da-nhay-cam-400ml-92917.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-eucerin-ph5-cho-da-nhay-cam-400ml_U5j8NXJzmY6YtqPQ_img_385x385_622873_fit_center.png,422202569,Sữa Rửa Mặt Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml,19,520,209.000 ₫,299.000 ₫,90.000 ₫,-30%,4.5,47,62,8850029038896,Eucerin,Ðức,Germany,Da thường/Mọi loại da,Tất cả,"Da nhạy cảm, kích ứng, mẩn đỏ","
Thành phần chính:


Sodium Cocoamphoacetate: làm sạch sâu mà vẫn dịu nhẹ cho da.


Panthenol: cân bằng độ pH cho da, dưỡng ẩm và làm dịu da.


Citrate Buffer: hỗ trợ phục hồi và cải thiện làn da nhạy cảm.


Thành phần chi tiết: Aqua, Sodium Cocoamphoacetate, Sodium Myreth Sulfate, Lauryl Glucoside, Citric Acid, Sodium Chloride, Methylpropanediol, PEG-40 Hydrogenated Castor Oil, Coco-Glucoside, Panthenol, Sodium Benzoate, Glycol Distearate, Glycerin, PEG-200 Hydrogenated Glyceryl Palmate, Polyquaternium-10, Sodium Citrate. ","


Làm ướt da mặt với nước ấm.


Cho lượng sữa rửa mặt vừa đủ ra lòng bàn tay và tạo bọt. Nhẹ nhàng massage lên toàn bộ da mặt.


Rửa sạch lại với nước, thấm khô da sau đó tiếp tục với các bước skincare như thông thường.


Sử dụng mỗi ngày 2 lần vào buổi sáng và tối.

 ",Không Mùi
https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-1000ml-moi-102853.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-1000ml-moi_33HMppVxmh69k8Ke_img_385x385_622873_fit_center.png,422208910,Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 1000ml (Mới),19,176,548.000 ₫,652.000 ₫,104.000 ₫,-16%,4.5,31,96,3499320014311,Cetaphil,Canada,Canada,Da nhạy cảm,Tất cả,"Da nhạy cảm, kích ứng, mẩn đỏ","
Thành phần chính:



Glycerin giúp ngăn ngừa hiện tượng khô da.


Niacinamide (B3) giúp củng cố hàng rào bảo vệ da.


Panthenol (B5) giúp làm dịu và phục hồi làn da.



Thành phần chi tiết:
Aqua, Glycerin, Cetearyl Alcohol, Panthenol, Niacinamide, Pantolactone, Xanthan Gum, Sodium Cocoyl Isethionate, Sodium Benzoate, Citric Acid. FIL.1747.V00 ","


Hướng dẫn rửa mặt khô: Lấy một lượng vừa đủ sữa rửa mặt thoa lên da và xoa nhẹ nhàng. Làm sạch phần sữa rửa mặt thừa bằng khăn mềm, để lại trên da cảm giác sạch nhẹ nhàng mà vẫn mịn màng.


Hướng dẫn rửa mặt với nước: Thoa đều sữa rửa mặt lên da và massage nhẹ nhàng. Sau đó rửa sạch lại với nước.


CHU TRÌNH CHĂM SÓC DA NHẠY CẢM
1. Rửa mặt, làm sạch da dịu nhẹ vào mỗi buổi sáng và tối
Thích hợp sử dụng cho mọi loại da, kể cả da nhạy cảm, Sữa rửa mặt dịu nhẹ Cetaphil Gentle Skin Cleanser giúp loại bỏ bụi bẩn, lớp trang điểm và các tạp chất một cách hiệu quả, đồng thời vẫn duy trì màng ẩm tự nhiên của da.
2. Khóa ẩm trên da với kem dưỡng ẩm ban ngày
Sau khi rửa mặt, hãy nhanh chóng thoa Kem dưỡng ẩm khi da vẫn còn ẩm để da dễ dàng ngậm nước và có tác dụng khoá ẩm dài lâu.
Vào ban ngày, nên sử dụng Kem dưỡng ẩm có chứa SPF để bảo vệ da mặt dưới ánh nắng. Kem dưỡng ẩm da mặt hàng ngày Daily Facial Moisturizer với SPF 15 vừa mang đến khả năng dưỡng ẩm mịn mượt giúp khoá chặt độ ẩm cần thiết để nuôi dưỡng làn da, vừa giúp bảo vệ da các khỏi tác hại từ tia cực tím UVA và UVB.
3. Sử dụng Kem dưỡng ẩm ban đêm để cấp ẩm, tái tạo & phục hồi cho da
Đừng quên sử dụng Kem dưỡng ẩm ban đêm Cetaphil Moisturizing Cream trước khi đi ngủ nhé. Với thành phần axit hyaluronic có trong sản phẩm sẽ giúp tăng khả năng trữ nước và dưỡng ẩm cho da, bảo vệ da không bị khô suốt đêm cho da luôn trông thật tươi tắn và rạng rỡ vào sáng hôm sau. ",Không Xà Phòng
https://hasaki.vn/san-pham/gel-rua-mat-eucerin-cho-da-dau-mun-400ml-76844.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-rua-mat-eucerin-cho-da-dau-mun-400ml_F6EZg8sELNPw3Phv_img_385x385_622873_fit_center.png,204100054,Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 400ml,19,192,423.000 ₫,559.000 ₫,136.000 ₫,-24%,5.0,226,177,8850029022611,Eucerin,Ðức,,"Da dầu, hỗn hợp dầu",Tất cả,Da mụn,"
Thành phần chính: 

Chứa 6% Ampho-Tensides: giúp loại bỏ bã nhờn dư thừa, làm sạch bụi bẩn trên da và ngăn ngừa vi khuẩn.


Sản phẩm đã được chứng minh lâm sàng về độ dịu nhẹ, không chứa xà phòng và hương liệu, không gây khô da, hiệu quả cao trên da nhờn, mụn.

Thành phần đầy đủ:
Aqua, Sodium Cocoamphoacetate, Propylene Glycol, Sodium Laureth Sulfate, Sodium Chloride, Citric Acid, Sodium Benzoate, Salicylic Acid, Poloxamer 124, Decyl Glucoside, Arginine HCL, Trisodium EDTA, Phenoxyethanol. ","

Làm ướt mặt, lấy 1 lượng vừa đủ sữa rửa mặt thoa nhẹ nhàng theo chuyển động tròn đều, sau đó rửa sạch lại bằng nước.


Sử dụng vào buổi sáng và buổi tối hoặc khi muốn làm sạch da.
 ",
https://hasaki.vn/san-pham/gel-rua-mat-tao-bot-la-roche-posay-danh-cho-da-dau-nhay-cam-200ml-7947.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-rua-mat-tao-bot-la-roche-posay-danh-cho-da-dau-nhay-cam-200ml_rTaBoNhkSg1ZoWP8_img_385x385_622873_fit_center.png,204900004,"Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, Nhạy Cảm 200ml",19,310,261.000 ₫,410.000 ₫,149.000 ₫,-36%,4.7,108,305,3337872411083,La Roche-Posay,Pháp,France,"Da dầu, hỗn hợp dầu",Tất cả,"Da dầu, lỗ chân lông to","
Thành phần chính: 


Nước khoáng thiên nhiên La Roche-Posay: có tác dụng làm dịu da và giảm kích ứng.


ZinC PCA: giúp điều tiết lượng dầu tiết ra trên da, từ đó kiểm soát bóng dầu và bã nhờn dư thừa hiệu quả, giảm hình thành mụn đầu đen.


Không chứa Paraben, chất tạo màu, xà phòng, cồn, an toàn cho làn da nhạy cảm.


Công thức không chứa dầu (oil-free) nên rất thích hợp cho da dầu.


Thành phần chi tiết: 
Aqua / Water, Sodium Laureth Sulfate, Peg-8, Coco-Betaine, Hexylene Glycol, Sodium Chloride, Peg-120 Methyl Glucose Dioleate, Zinc Pca, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Phenoxyethanol, Caprylyl Glycol, Parfum / Fragrance ","


Làm ẩm da với nước ấm, cho một lượng vừa đủ sản phẩm ra tay, tạo bọt, thoa sản phẩm lên mặt, tránh vùng da quanh mắt.


Massage nhẹ nhàng, sau đó rửa sạch lại với nước và thấm khô da.


Sử dụng hằng ngày vào buổi sáng và tối.


Lưu ý: 


Tránh tiếp xúc với mắt.


Trong quá trình sử dụng nếu thấy da có các biểu hiện khác thường như: xuất hiện các vết đỏ, ngứa, hay bị kích ứng thì phải ngưng sử dụng ngay và hỏi ý kiến tư vấn từ chuyên gia da liễu.

 ",Ngày Và Đêm
https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-125ml-moi-101589.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-125ml-moi_CcawVuumhBiMpZ9s_img_385x385_622873_fit_center.png,422207865,Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 125ml (Mới),19,578,131.000 ₫,165.000 ₫,34.000 ₫,-21%,4.5,31,96,3499320013055,Cetaphil,Canada,Canada,Da nhạy cảm,Tất cả,"Da nhạy cảm, kích ứng, mẩn đỏ","
Thành phần chính:



Glycerin giúp ngăn ngừa hiện tượng khô da.


Niacinamide (B3) giúp củng cố hàng rào bảo vệ da.


Panthenol (B5) giúp làm dịu và phục hồi làn da.



Thành phần chi tiết:
Aqua, Glycerin, Cetearyl Alcohol, Panthenol, Niacinamide, Pantolactone, Xanthan Gum, Sodium Cocoyl Isethionate, Sodium Benzoate, Citric Acid. FIL.1747.V00 ","


Hướng dẫn rửa mặt khô: Lấy một lượng vừa đủ sữa rửa mặt thoa lên da và xoa nhẹ nhàng. Làm sạch phần sữa rửa mặt thừa bằng khăn mềm, để lại trên da cảm giác sạch nhẹ nhàng mà vẫn mịn màng.


Hướng dẫn rửa mặt với nước: Thoa đều sữa rửa mặt lên da và massage nhẹ nhàng. Sau đó rửa sạch lại với nước.


CHU TRÌNH CHĂM SÓC DA NHẠY CẢM
1. Rửa mặt, làm sạch da dịu nhẹ vào mỗi buổi sáng và tối
Thích hợp sử dụng cho mọi loại da, kể cả da nhạy cảm, Sữa rửa mặt dịu nhẹ Cetaphil Gentle Skin Cleanser giúp loại bỏ bụi bẩn, lớp trang điểm và các tạp chất một cách hiệu quả, đồng thời vẫn duy trì màng ẩm tự nhiên của da.
2. Khóa ẩm trên da với kem dưỡng ẩm ban ngày
Sau khi rửa mặt, hãy nhanh chóng thoa Kem dưỡng ẩm khi da vẫn còn ẩm để da dễ dàng ngậm nước và có tác dụng khoá ẩm dài lâu.
Vào ban ngày, nên sử dụng Kem dưỡng ẩm có chứa SPF để bảo vệ da mặt dưới ánh nắng. Kem dưỡng ẩm da mặt hàng ngày Daily Facial Moisturizer với SPF 15 vừa mang đến khả năng dưỡng ẩm mịn mượt giúp khoá chặt độ ẩm cần thiết để nuôi dưỡng làn da, vừa giúp bảo vệ da các khỏi tác hại từ tia cực tím UVA và UVB.
3. Sử dụng Kem dưỡng ẩm ban đêm để cấp ẩm, tái tạo & phục hồi cho da
Đừng quên sử dụng Kem dưỡng ẩm ban đêm Cetaphil Moisturizing Cream trước khi đi ngủ nhé. Với thành phần axit hyaluronic có trong sản phẩm sẽ giúp tăng khả năng trữ nước và dưỡng ẩm cho da, bảo vệ da không bị khô suốt đêm cho da luôn trông thật tươi tắn và rạng rỡ vào sáng hôm sau. ",Không Xà Phòng
https://hasaki.vn/san-pham/kem-rua-mat-hada-labo-duong-sang-da-80g-4358.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-rua-mat-hada-labo-duong-sang-da-80g_qn5tspiDFdwkiwqp_img_385x385_622873_fit_center.png,224100008,"Kem Rửa Mặt Hada Labo Sạch Sâu, Dưỡng Sáng Da 80g",19,998,74.000 ₫,93.000 ₫,19.000 ₫,-20%,4.9,22,66,8935006533875,Hada Labo,Nhật Bản,Vietnam,Da thường/Mọi loại da,Tất cả,"Da sạm, xỉn, không đều màu","
Thành phần chính:



T.X.A: có khả năng làm mờ các đốm nâu, cải thiện đều màu và làm sáng da. 


Vitamin C & E: tăng cường khả năng chống oxy hóa, bảo vệ da khỏi tác hại của tia UV, đồng thời dưỡng sáng các vùng da sậm màu, cho sắc da đều màu rạng rỡ. 


Hệ dưỡng ẩm sâu HA đặc trưng (HA và Nano HA): cung cấp độ ẩm toàn diện cho các lớp biểu bì, tái tạo cấu trúc đàn hồi, cho làn da ẩm mượt dài lâu.


Chiết xuất hạt Ý Dĩ: giúp dưỡng ẩm và dưỡng sáng da, giảm viêm và ngăn ngừa các dấu hiệu lão hóa.



  ","


Bước 1: Lấy lượng Kem rửa mặt bằng hạt đậu.


Bước 2: Thêm nước và tạo bọt trong lòng bàn tay.


Bước 3: Áp bọt lên mặt và massage nhẹ nhàng theo chuyển động tròn từ dưới lên trên, từ trong ra ngoài.


Bước 4: Rửa thật sạch với nước. 

 ",
https://hasaki.vn/san-pham/sua-rua-mat-naruko-dang-bun-tram-tra-120g-55771.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-naruko-dang-bun-tram-tra-120g_oZf477yKdhiWcemM_img_385x385_622873_fit_center.png,308500001,Sữa Rửa Mặt Naruko Dạng Bùn Tràm Trà 120ml,19,418,159.000 ₫,239.000 ₫,80.000 ₫,-33%,4.9,29,127,4711542263926,Naruko,Đài Loan,,"Da dầu, hỗn hợp dầu",Tất cả,"Da dầu, lỗ chân lông to","
Thành phần chính: 


Kaolin: đất sét hút bụi bẩn và dầu nhờn, làm sạch sâu cho da.




Tinh dầu tràm trà: kháng khuẩn, ngăn ngừa mụn trứng cá và mụn đầu đen.




ZinC PCA: kháng viêm hiệu quả, điều tiết bã nhờn, an toàn và phù hợp với làn da bị mụn.


Thành phần đầy đủ:
Water, Kaolin, Lauryl Phosphate/ Polyoxyethylene (1.0) Monoakyl (C12-15) Ethers Phosphates/ Ethylhexylglycerin/ Potassium Hydroxide/Dipropylene Glycol, Lauryl Glucoside, Hectorite, Glycerin, Titanium Dioxide, Zinc PCA, Phenoxyethanol, Tremella Fuciformis Sporocare Extract, Fragrance, Panthenol, Pentylene Glycol, Glycolic Acid, Jojoba Esters, Allantoin, Menthol, Sodium Benzoate, PEG-7 Olivate, Camphor, Disodium EDTA, Tranexamic Acid, Piroctone Olamine, Hydrogenated Polydecene, Iodopropynyl Butylcarbamate, Cetyl Ethylhexanoate, Retinol, Polyquaternium-51, Phospholipids, Kalanchoe Spathulata Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Scutellaria Alpina Flower/ Leaf/ Stem Extract, Peucedanum Ostruthium Leaf Extract, Ginkgo Biloba Leaf Extract, Artemisia Umbelliformis Extract, Leontopodium Alpinum Extract, Epilobium Fleischeri Extract, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Sinensis Leaf Extract. ","


Làm ướt da mặt, lấy 1 lượng nhỏ từ 1-2cm sữa rửa mặt ra tay, thêm nước vào để tạo bọt, sau đó xoa đều lên toàn mặt.


Massage nhẹ nhàng trong khoảng 1-2 phút và rửa lại bằng nước sạch.


Sử dụng mỗi ngày 2 lần vào buổi sáng và tối.


Lưu ý:


Sản phẩm không khuyến khích sử dụng ở vùng mắt và miệng, đề nghị quý khách lưu ý.


Nếu không may đang sử dụng, sản phẩm bị dính vào mắt, đề nghị dùng một lượng lớn nước rửa thật sạch.


Nếu như da bạn có hiện tượng dị ứng, nổi ngứa, lên mẩn đỏ… lập tức dừng sử dụng ngay.


Khách hàng cũng nên hỏi ý kiến bác sỹ để nhận được lời khuyên hữu ích.


Sản phẩm không được phép ăn.


Sản phẩm không sử dụng cho trẻ em dưới 3 tuổi.


Đề nghị để xa tầm tay trẻ em, tránh các trường hợp không mong muốn xảy ra.

 ",2 in 1
https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-236ml-102967.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-cerave-cho-da-thuong-den-kho-236ml_bMCiCxVxd6pgpNMA_img_385x385_622873_fit_center.png,422208977,Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 236ml,19,250,258.000 ₫,330.000 ₫,72.000 ₫,-22%,4.9,63,224,3337875597180,CeraVe,Mỹ,,"Da khô, hỗn hợp khô",Tất cả,"Da khô, mất nước","
1. Sữa Rửa Mặt Cerave Sạch Sâu Cho Da Thường Đến Da Dầu
Thành phần chính: 


3 loại Ceramides (1, 3, 6-II): thiết yếu giúp khôi phục hàng rào độ ẩm da. 


Hyaluronic Acid: giúp duy trì độ ẩm tự nhiên của da.


Niacinamide: giúp làm dịu, nuôi dưỡng, củng cố hàng rào da.


Thành phần đầy đủ: 
Purified Water (Aqua), Cocamidopropyl Hydroxysultaine, Glycerin, Sodium Lauroyl Sarcosinate, Peg-150 Pentaerythrityl Tetrastearate (And) Peg-6 Caprylic/Capric Glycerides, Niacinamide, Propylene Glycol, Sodium Methyl Cocoyl Taurate, Ceramide 3, Ceramide 6-Ii, Ceramide 1, Hyaluronic Acid, Cholesterol, Sodium Chloride, Phytosphingosine, Citric Acid, Edetate Disodium Dihydrate, Sodium Lauroyl Lactylate, Methylparaben, Propylparaben, Carbomer, Xanthan Gum. 
2. Sữa Rửa Mặt Cerave Cho Da Thường Đến Khô
Thành phần chính: 


3 loại Ceramides (1, 3, 6-II): thiết yếu giúp khôi phục hàng rào độ ẩm da. 


Công nghệ MVE độc quyền: khoá ẩm cho da suốt 24 giờ. 


Hyaluronic Acid: giúp duy trì độ ẩm tự nhiên của da.


Thành phần đầy đủ: 
Purified Water, Glycerin, Behentrimonium Methosulfate, Cetearyl Alcohol, Ceramide 3, Ceramide 6-Ii, Ceramide 1, Hyaluronic Acid, Cholesterol, Polyoxyl 40 Stearate, Glyceryl Monostearate, Stearyl Alcohol, Polysorbate 20, Potassium Phosphate, Dipotassium Phosphate, Sodium Lauroyl Lactylate, Cetyl Alcohol, Disodium Edta, Phytosphingosine, Methylparaben, Propylparaben, Carbomer, Xanthan Gum.  ","


Làm ướt da.


Mát xa sữa rửa mặt theo chuyển động tròn. 


Nhẹ nhàng rửa sạch lại với nước.

 ",
https://hasaki.vn/san-pham/sua-rua-mat-chiet-xuat-rau-ma-skin1004-diu-nhe-lam-sach-sau-da-125ml-86169.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-chiet-xuat-rau-ma-skin1004-diu-nhe-lam-sach-sau-da-125ml_CXSQR7DQWNbgTfBx_img_385x385_622873_fit_center.png,253900007,Sữa Rửa Mặt Skin1004 Làm Sạch Sâu Cho Da Nhạy Cảm 125ml,19,248,228.000 ₫,375.000 ₫,147.000 ₫,-39%,4.7,22,45,8809576261127,Skin1004,Hàn Quốc,,,,Da mụn,"

Thành phần chính: chiết xuất rau má với khả năng làm sạch, giúp ngăn ngừa mụn, hỗ trợ làm giảm mụn.
Thành phần chi tiết: Centella Asiatica extract, Sodium Cocoyl Isethionate, Glycerin, Purified Water, Sodium Methyl Cocoyl Taurate, Coco-betain, Potassium Benzoate, Polyquaternium-67, Citric Acid, Dextrin, Sodium Bi-carbonate, Cacao Extract, Disodium EDTA, Sodium Acetate

 ","



Bước 1: Lấy lượng sữa rửa mặt vừa đủ cho ra bàn tay ướt.


Bước 2: Xoa cho đến khi bông bọt.


Bước 3: Trải đều bọt lên da và massage nhẹ nhàng để loại bỏ bụi bẩn.


Bước 4: Làm sạch lại với nước.



 ",Ngày Và Đêm
