Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Đặc Tính,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/son-kem-li-colorkey-o316-hong-cam-18g-117313.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-son-kem-li-colorkey-o316-hong-cam-18g_KmADxBVLAkCryumJ_img_385x385_622873_fit_center.png,422218208,Son Kem Lì Colorkey O316 Hồng Cam 1.8g,24,2,138.000 ₫,198.000 ₫,60.000 ₫,-30%,5.0,1,2,6975326785228,Colorkey,Trung Quốc,China,Dạng Lì,Tất cả,"
Water,Dimethicone,Caprylyl Methicone,Dimethicone/Vinyl Dimethicone Crosspolymer, Glycerin, Cetearyl Dimethicone/Vinyl Dimethicone Crosspolymer, Polyglyceryl-10 Myristate,Pentylene Glycol, Squalane, Dipropylene Glycol, Polyacrylate Crosspolymer-6, Silk Extract,Butylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ci 77891, Phenoxyethanol, Isohexadecane, Stevioside, Propanediol, Flavor,Polysorbate 80, Ethylhexylglycerin, Propylene Carbonate, Ci 19140, Ci 17200, Caprylhydroxamic Acid, O-Cymen-5-Ol, Sorbitan Oleate, Ci 15985,Arginine, Carbomer,Tribehenin,Silica,Isoceteth-10, Isoceteth-25, Sodium Polyacrylate, Glyceryl Stearate, Peg-100 Stearate, Peg-26-Ppg-30 Phosphate, Ci 42090, Sorbitan Sesquioleate
 ","
Lấy một lượng son vừa đủ, nhẹ nhàng thoa đều theo hình dáng của môi, cho đến khi lấp đầy toàn bộ môi một cách đồng đều, chờ đợi cho đến khi tạo màng là có thể ngay lập tức trải nghiệm hiệu ứng trang điểm sương mờ trong suốt bền lì.
 ",,
https://hasaki.vn/san-pham/son-kem-li-colorkey-r321-tra-hoa-hong-1-8g-118892.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-son-kem-li-colorkey-r321-tra-hoa-hong-1-8g_cA8sXUaTC1VNQTLz_img_385x385_622873_fit_center.png,422218761,Son Kem Lì Colorkey R321 Trà Hoa Hồng 1.8g,24,2,138.000 ₫,198.000 ₫,60.000 ₫,-30%,5.0,1,2,6975326785877,Colorkey,Trung Quốc,China,,Tất cả,"
Water,Dimethicone,Caprylyl Methicone,Dimethicone/Vinyl Dimethicone Crosspolymer, Glycerin, Cetearyl Dimethicone/Vinyl Dimethicone Crosspolymer, Polyglyceryl-10 Myristate,Pentylene Glycol, Squalane, Dipropylene Glycol, Polyacrylate Crosspolymer-6, Silk Extract,Butylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ci 77891, Phenoxyethanol, Isohexadecane, Stevioside, Propanediol, Flavor,Polysorbate 80, Ethylhexylglycerin, Propylene Carbonate, Ci 19140, Ci 17200, Caprylhydroxamic Acid, O-Cymen-5-Ol, Sorbitan Oleate, Ci 15985,Arginine, Carbomer,Tribehenin,Silica,Isoceteth-10, Isoceteth-25, Sodium Polyacrylate, Glyceryl Stearate, Peg-100 Stearate, Peg-26-Ppg-30 Phosphate, Ci 42090, Sorbitan Sesquioleate
 ","
Lấy một lượng son vừa đủ, nhẹ nhàng thoa đều theo hình dáng của môi, cho đến khi lấp đầy toàn bộ môi một cách đồng đều, chờ đợi cho đến khi tạo màng là có thể ngay lập tức trải nghiệm hiệu ứng trang điểm sương mờ trong suốt bền lì.
 ",,
https://hasaki.vn/san-pham/son-moi-colorkey-nhung-mo-o128-tra-sua-nau-2g-118900.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-son-moi-colorkey-nhung-mo-o128-tra-sua-nau-2g_9bx9hq14xYNcBsSt_img_385x385_622873_fit_center.png,422218763,Son Môi Colorkey Nhung Mờ O128 Trà Sữa Nâu 2g,24,2,138.000 ₫,198.000 ₫,60.000 ₫,-30%,0.0,0,1,6975326785921,Colorkey,Trung Quốc,China,,Tất cả,"
Dimethicone, Cyclopentasiloxane, Dimethicone Crosspolymer, Polyglyceryl-2 Triisostearate, Tribehenin, CI 15985, Sorbitan Isostearate, Vp/Hexadecene Copolymer, Cetyl PEG/PPG-10/1 Dimethicone, Diisostearyl Malate, CI 77491, CI 15850,Polyglyceryl-2 Diisostearate, CI 77499, Fragrance, Tocopheryl Acetate, Dehydroacetic Acid, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate ","
Lấy một lượng sản phẩm thích hợp thoa nhẹ nhàng từ giữa môi từ trong ra ngoài cho đến khi tô đều toàn bộ môi. ",,
https://hasaki.vn/san-pham/son-duong-moi-milaganics-dua-duong-am-giam-tham-moi-4-5g-16922.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-son-duong-moi-milaganics-dua-duong-am-giam-tham-moi-4-5g_QWxFTs5bPE6cN28p_img_385x385_622873_fit_center.png,256700014,"Son Dưỡng Môi Milaganics Dừa Dưỡng Ẩm, Giảm Thâm Môi 4.5g",24,10,27.000 ₫,67.000 ₫,40.000 ₫,-60%,4.8,20,14,8936089072008,Milaganics,Việt Nam,Vietnam,Không Màu,,"
- Không chứa chất tạo màu.
- Không gây bóng.
Son Dưỡng Gấc Milaganics Lip Balm
Glycine Soja Oil, Beeswax, Helianthus Annuus Seed Oil, Oryza Sativa Bran Oil, Argania Spinosa Kernel Oil, Theobroma Cacao Seed Butter, Shea Butter Cetyl Esters, Momordica Cochinchinensis Fruit Extract, Hydrogenated Soybean Oil, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Flavour.
Son Dưỡng Trà Xanh Milaganics Green Tea Lip Balm
Cocos Nucifera Oil, Beeswax, Shea Butter Cetyl Esters, Olea Europaea Fruit Oil, Camellia Sinensis Leaf Oil, Oryza Sativa Bran Oil, Glycine Soja Oil, Helianthus Annuus Seed Oil, Theobroma Cacao Seed Butter, Hydrogenated Soybean Oil, Flavour, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice.
Son Dưỡng Dừa Milaganics Coconut Lip Balm
Glycine Soja Oil, Beeswax, Helianthus Annuus Seed Oil, Oryza Sativa Bran Oil, Argania Spinosa Kernel Oil, Theobroma Cacao Seed Butter, Shea Butter Cetyl Esters, Momordica Cochinchinensis Fruit Extract, Cocos Nucifera Oil, Hydrogenated Soybean Oil, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Flavour.
Son Dưỡng Nha Đam Milaganics Aloe Vera Lip Balm
Bee Wax (Cera Alba), Aloe Barbadensis Leaf Oil, Cocos Nucifera Oil, Argania Spinosa Kernel Oil, Oryza Sativa Bran Oil, Olea Europaea Fruit Oil, Shea Butter Cetyl Esters, Cetearyl alcohol, Caprylic/ Capric Triglyceride, Tocopheryl Acetate. ","
- Sử dụng trực tiếp lên môi.
- Dùng hàng ngày. ",,
https://hasaki.vn/san-pham/son-kem-li-cathy-doll-6-behind-the-sun-3-5-g-104869.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210030-1695441260_img_385x385_622873_fit_center.jpg,422210030,Son Kem Lì Cathy Doll #06 Behind The Sun 3.5g,24,2,159.000 ₫,,,,4.0,1,5,8858842095393,Cathy Doll,Thái Lan,,Dạng Lì,Nữ,"
Thành phần chi tiết:
Isohexadecane ,Cyclopentasiloxane,Octyldodecanol,Silica,Disteardimonium Hectorite,Dimethicone,Pentaerythrityl Tetraisostearate,Glyceryl Behenate/Eicosadioate,Propylene Carbonate,Synthetic Beeswax,Aluminum Starch Octenylsuccinate,Polypropylene,Methyl Methacrylate Crosspolymer,Fragrance,Bht,Bisabolol,Caprylhydroxamic Acid,Caprylyl Glycol,Glycerin,Phytosteryl/Octyldodecyl Lauroyl Glutamate,Water,Butylene Glycol,Rubus Idaeus (Raspberry) Fruit Extract,Ci 73360,Ci 77891,Ci 77491,Ci 77492,Ci 77499
  ","


Thoa đều sản phẩm lên môi hoặc thoa lòng môi và dùng ngón tay tán nhẹ để có được đôi môi hoàn hảo. 


Đóng chặt nắp sau mỗi lần sử dụng.

 ",,
https://hasaki.vn/san-pham/son-min-li-b-o-m-01-bitter-rose-do-hong-3-3g-123492.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-son-min-li-b-o-m-01-bitter-rose-do-hong-3-3g_yVTDrhMR7gB3eg8w_img_385x385_622873_fit_center.png,422221993,Son Mịn Lì B.O.M #01 Bitter Rose - Đỏ Hồng 3.3g,24,1,327.000 ₫,328.000 ₫,1.000 ₫,-0%,0.0,0,0,8809721244180,B.O.M,Hàn Quốc,Korea,Thuần Chay (Vegan),Tất cả,"
#01 Bitter Rose
Dimethicone, Caprylic/Capric Triglyceride, Polymethyl Methacrylate, Microcrystalline Wax, Polymethylsilsesquioxane, Mica, Synthetic Wax, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone Crosspolymer, VP/Hexadecene Copolymer, 1,2-Hexanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sorbitan Sesquioleate, Ceresin, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance, Ethylhexylglycerin, BHT, CI 77491, CI 77891, CI 77499, Red 7 Lake (CI 15850) 
#02 Smoked Coral
Dimethicone, Caprylic/Capric Triglyceride, Polymethyl Methacrylate, Microcrystalline Wax, Polymethylsilsesquioxane, Mica, Synthetic Wax, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone Crosspolymer, VP/Hexadecene Copolymer, 1,2-Hexanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sorbitan Sesquioleate, Ceresin, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance, Ethylhexylglycerin, BHT, CI 77891, CI 19140, CI 77491, Red 7 Lake (CI 15850), CI 77492, CI 77499
#03 Bright Rose
Dimethicone, Caprylic/Capric Triglyceride, Polymethyl Methacrylate, Microcrystalline Wax, Polymethylsilsesquioxane, Mica, Synthetic Wax, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone Crosspolymer, VP/Hexadecene Copolymer, 1,2-Hexanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sorbitan Sesquioleate, Ceresin, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance, Ethylhexylglycerin, BHT, CI 77891, CI 77491, CI 15985, Red 7 Lake (CI 15850), CI 77499
#04 Mellow Pumpkin
Dimethicone, Caprylic/Capric Triglyceride, Polymethyl Methacrylate, Microcrystalline Wax, Polymethylsilsesquioxane, Mica, Synthetic Wax, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone Crosspolymer, VP/Hexadecene Copolymer, 1,2-Hexanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sorbitan Sesquioleate, Ceresin, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance, Ethylhexylglycerin, BHT, CI 77891, CI 77491, CI 15985, CI 45410, CI 77492, CI 77499
#05 Whisky Brown 
Dimethicone, Caprylic/Capric Triglyceride, Polymethyl Methacrylate, Microcrystalline Wax, Polymethylsilsesquioxane, Mica, Synthetic Wax, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone Crosspolymer, VP/Hexadecene Copolymer, 1,2-Hexanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sorbitan Sesquioleate, Ceresin, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance, Ethylhexylglycerin, BHT, CI 77491, CI 77891, CI 77499, CI 77492, Red 7 Lake (CI 15850) ","
Cách sử dụng: Lấy một lượng nhỏ và thoa một cách nhẹ nhàng.
Lưu ý khi sử dụng:
1) Nếu bạn gặp các triệu chứng: đốm đỏ, sưng tấy, ngứa ngáy hoặc bất kỳ tác dụng phụ nào khác trong lúc dùng hoặc sau khi sử dụng, vui lòng ngừng sử dụng và liên hệ để lấy ý kiến từ bác sĩ
2) Không sử dụng sản phẩm trên vết thương hoặc bất kỳ vùng da bị dị ứng.
3) Lưu ý khi bảo quản và sử dụng. a) Để xa tầm tay trẻ em. b) Tránh ánh nắng mặt trời trực tiếp. ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/son-duong-gao-co-mem-khong-mau-3-6g-118304.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-son-duong-gao-co-mem-khong-mau-3-6g-1709093639_img_385x385_622873_fit_center.jpg,422218377,Son Dưỡng Gạo Cỏ Mềm Không Màu 3.6g,24,4,80.000 ₫,90.000 ₫,10.000 ₫,-11%,4.0,1,0,8936158510516,Cỏ Mềm,Việt Nam,Vietnam,Không Màu,Tất cả,"
Son dưỡng Gạo không màu: dầu Cám gạo (Oryza sativa bran oil), dầu Hạnh nhân (Prunus dulcis oil), bơ Hạt mỡ (Butyrospermum parkii butter), sáp Ong (Bees wax), sáp Candelilla (Euphorbia cerifera (candelilla) wax), dầu Dừa (Cocos nucifera oil), dầu Gấc (Momordica cochinchinensis oil)
Son dưỡng Gạo hương dâu: dầu Cám gạo (Oryza sativa bran oil), dầu Hạnh nhân (Prunus dulcis oil), bơ Hạt mỡ (Butyrospermum parkii butter), sáp Ong (Bees wax), sáp Candelilla (Euphorbia cerifera (candelilla) wax), Vitamin E (Tocopherol), màu khoáng thiên nhiên, hương dâu
 ","
Thoa trực tiếp lên môi. Khi môi cảm thấy khô thì thoa lại son. ",,
https://hasaki.vn/san-pham/son-duong-moi-lipice-chiet-xuat-trai-cay-mau-hong-dau-4g-70419.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-son-duong-moi-lipice-chiet-xuat-trai-cay-mau-hong-dau-4g-1721271565_img_385x385_622873_fit_center.jpg,333900017,Son Dưỡng Lipice Trái Cây Strawberry - Hồng Dâu Dịu Ngọt 4g,24,4,81.000 ₫,103.000 ₫,22.000 ₫,-21%,4.9,9,4,8935006539075,LipIce,Nhật Bản,Vietnam,Có Màu ,Nữ,"
Vitamin A, C, E giúp chống ôху hóa, giữ cho đôi môi khỏe khoắn ᴠà tươi tắn cùng ᴠới Collagen giúp làn môi luôn ẩm mượt, căng mọng ᴠà ngăn ngừa nứt môi.
Thành phần đầy đủ:
Vitamin A, C, E, Collagen, Macadamia Oil, Biѕ-Diglуcerуl Polуacуladipate-2, Iѕopropуl Palmitate, Polуbutene, Polуethуlene, Iѕononуl Iѕononanoate, Ethуlheхуl Methoхуcinnamate, Microcrуѕtalline Waх, Diiѕoѕtearуl Malate, Polуglуcerуl-4 Oleate, Iѕopropуl Mуriѕtate, Macadamia Ternifolia Seed Oil, Collagen, Retinуl Palmitate, Aѕcorbуl Tetraiѕopalmitate, Tocopherol, Propуlene Glуcol, Sodium Hуaluronate, Euterpe Oleracea (Cabbage Palm) Fruit Eхtract, Fragaria Veѕca (Straᴡberrу) Fruit Eхtract, Moruѕ Nigra (Black Mulberrу) Fruit Eхtract, Prunuѕ Ceraѕuѕ (Bitter Cherrу) Fruit Eхtract, Rubuѕ Fruticoѕuѕ (Blackberrу) Fruit Eхtract, Rubuѕ Idaeuѕ (Roѕacea) Fruit Eхtract, Vaccinium Mуrtilluѕ (Mуrtle) Fruit Eхtract, Vaccinium Oхуcoccoѕ Fruit Eхtract,Vaccinium Vitiѕ-Idaea (Coᴡberrу) Fruit Eхtract,Iѕopropуl Titanium Triiѕoѕtearate, Stearalkonium Hectorite, Water, Polуhуdroхуѕtearic Acid, Propуlene Carbonate, Citric Acid, Sodium Citrate, Phenoхуethanol, Fragrance, CI 15850, CI 45410, CI 77891. ","
Thoa lên môi 2 - 3 lần hàng ngày để dưỡng ẩm và tạo đôi môi ửng màu tự nhiên. ",,
https://hasaki.vn/san-pham/combo-2-tinh-chat-duong-moi-torriden-cang-mong-cap-am-11ml-117588.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-2-tinh-chat-duong-moi-torriden-cang-mong-cap-am-11ml-1708594326_img_385x385_622873_fit_center.png,422218334,"Combo 2 Tinh Chất Dưỡng Môi Torriden Căng Mọng, Cấp Ẩm 11ml",24,2,231.000 ₫,308.000 ₫,77.000 ₫,-25%,0.0,0,1,,Torriden,Hàn Quốc,Korea,Thuần Chay (Vegan),Tất cả,"
Thành phần chính:


Phức hợp 5D Ceramide thuần chay được dẫn xuất từ men có nguồn gốc từ cây cọ chữa lành những vết nứt nẻ trên da môi và tạo ra một lớp dưỡng ẩm, khóa ẩm. 


Chiết xuất từ Tảo Nâu Hizikia fusiforme ở Đảo Jeju và 2% Sáp Fuligo có khối lượng phân tử thấp giúp loại bỏ tế bào chết môi nhẹ nhàng.


Kết hợp với dầu Hạt Jojoba mang đến cảm giác giàu độ ẩm và làm cho đôi môi trở nên căng mọng và khỏe mạnh.


Thành phần chi tiết:
Polyisobutene, Petrolatum, Diisostearyl Malate, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Sorbitan Sesquioleate, Macadamia Ternifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Adansonia Digitata Seed Oil, Ceramide NP, Ceramide NS, Ceramide AS, Ceramide EOP, Ceramide AP, Stearic Acid, Cholesterol, Vinegar, Sodium Hyaluronate, Panthenol, Trehalose, Hydrogenated Lecithin, Microcrystalline Wax, Sargassum Fusiforme Extract, Glycerin, Butylene Glycol, Water, Caprylic/Capric Triglyceride, 1,2-Hexanediol
 ","


Sử dụng như bước cuối cùng của chu trình dưỡng da hàng ngày và trước khi trang điểm.


Lấy 1 lượng sản phẩm vừa đủ bôi lên toàn bộ môi, tập trung những vùng khô, nứt nẻ.


Sử dụng hàng ngày, sáng và tối.

 ",,
https://hasaki.vn/san-pham/son-kem-li-australis-min-moi-haze-mau-cam-dat-4g-117189.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-son-kem-li-australis-min-moi-haze-mau-cam-dat-4g-1706687763_img_385x385_622873_fit_center.jpg,422218107,Son Kem Lì Australis Mịn Môi Haze - Màu Cam Đất 4g,24,1,239.000 ₫,300.000 ₫,61.000 ₫,-20%,5.0,7,0,9312658628019,australis,Úc,,Dạng Lì,Tất cả,"
Thành phần chính:


Chứa Chiết xuất Dầu Jojoba, giàu Vitamin E, Vitamin A: chất chống oxy hóa giúp cho môi căng mọng, tràn đầy sức sống.


Axit Hyaluronic: giúp dưỡng ẩm làm mịn môi.


Thành phần chi tiết: 
Dimethicone, Isononyl Isononanoate, Diisostearyl Malate, Dimethicone/Vinyl Dimethicone Crosspolymer, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Tribehenin, Polyglyceryl-2 Triisostearate, Simmondsia Chinensis (Jojoba) Seed Oil, Phenoxyethanol, Tocopheryl Acetate, Caprylyl Glycol, Sodium Hyaluronate, Ethylhexyl Palmitate, Silica Dimethicone Silylate, Butylene Glycol, Hexylene Glycol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499),Manganese Violet (CI 77742),D&C Red No.6 Ba Lake (CI 15850),D&C Red No.7 Ca Lake (CI 15850),D&C Red No.21 Al Lake (CI 45380),D&C Red No.27 Al Lake (CI 45410),FD&C RED NO.40 Al LAKE (CI 16035),FD&C Yellow No.5 Al Lake (CI 19140)
 ","
Sử dụng thoa trên lớp son môi yêu thích của bạn để có vẻ ngoài mềm mịn mà vẫn lâu trôi, mềm mịn môi quyến rũ. ",,
https://hasaki.vn/san-pham/son-tint-colorkey-guong-bong-o771-1-7g-118888.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-son-tint-colorkey-guong-bong-o771-1-7g_7WdtnwfdvV4ZDioo_img_385x385_622873_fit_center.png,422218760,Son Tint Colorkey Gương Bóng O771 1.7g,24,2,118.000 ₫,168.000 ₫,50.000 ₫,-30%,0.0,0,0,6975326785846,Colorkey,Trung Quốc,China,,Tất cả,"
Octyldodecanol,Water,(Acrylic (Ester) Copolymer, Water, Phenoxyethanol),Polydimethylsiloxane,(Denatured Ethanol, Water) ,Polysorbate-60,(Ethylcellulose, Water),Behenyl Alcohol,1,2-Pentanediol,(Isohexadecane, Water, Sodium Acrylate/ Sodium Acryloyl Dimethyl Taurate Copolymer, Polysorbate-80, Sorbitan Oleate),Sorbitan Stearate,Silica,Polyglycerol-2 Triisostearic Acid Esters,Diisostearyl Malate,(Polyacrylate-13, Water, Sorbitan Isostearate, Polysorbate-20, Polyisobutylene),Ci 15985, Phenoxyethanol,Ci 77499,(Phenoxyethanol, Ethylhexylglycerol),(Macadamia (Macadamia Ternifolia) Seed Oil, Tocopherol (Vitamin E)),Ci 15850,Poly Glycerol-2 Diisostearate,Ci 19140,Ci 77491,Raspberry Seed Oil/Tocopheryl Succinate Amino Propylene Glycol Ester,Ci 17200,(Daily) Flavor, Ci 45410,Edta Disodium,Pelargonium Graveolens Flower Oil,Ci 42090. ","
Dùng đầu cọ vẽ viền môi trên và dưới, sau đó dùng đầu cọ dẹt tô phần còn lại của môi. ",,
https://hasaki.vn/san-pham/son-bong-3ce-dang-gel-mau-milder-4g-122956.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-son-bong-3ce-dang-gel-mau-milder-4g-1715225601_img_385x385_622873_fit_center.jpg,422220580,Son Bóng 3CE Dạng Gel Màu Milder 4g,24,1,329.000 ₫,360.000 ₫,31.000 ₫,-9%,0.0,0,0,8809939530990,3CE,Hàn Quốc,Korea,Dạng Bóng,Tất cả,"
Thành phần chính:


Thành phần chứa Vitamin E là một chất chống oxy hóa mạnh mẽ, giúp bảo vệ môi khỏi tổn thương và tác động của các gốc tự do và tác động của môi trường. Đồng thời dưỡng ẩm cho môi, giúp môi luôn mềm mại và mịn màng. 


Chiết xuất từ dầu cọ và dừa có khả năng thấm sâu qua môi mà không gây bí bách, giúp cung cấp độ ẩm cho môi mà không làm cho môi trở nên nhờn dính.


Thành phần chi tiết:
#YOUTH
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Titanium Dioxide, CI 77891 Caprylyl Glycol Disteardimonium Hectorite Silica Silylate Yellow 6 lake, CI 15985 Tocopheryl Acetate Propylene Carbonate Fragrance Red 28 Lake, CI 45410 Iron Oxides, CI 77499 Red 7 Lake, CI 15850
#RAW APPLE
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Caprylyl Glycol Disteardimonium Hectorite Silica Silylate Yellow 5 Lake, CI 19140 Titanium Dioxide, CI 77891 Tocopheryl Acetate Red 28 Lake, CI 45410 Propylene Carbonate Fragrance Red 7 Lake, CI 15850 Iron Oxides, CI 77499
#WEEKEND
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Caprylyl Glycol Disteardimonium Hectorite Silica Silylate Tocopheryl Acetate Iron Oxides, CI 77491 Propylene Carbonate Yellow 5 Lake, CI 19140 Titanium Dioxide, CI 77891 Iron Oxides, CI 77499 Fragrance Red 7 Lake, CI 15850
#ESSENTIAL
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Titanium Dioxide, CI 77891 Silica Silylate Caprylyl Glycol Disteardimonium Hectorite Tocopheryl Acetate Yellow 6 lake, CI 15985 Propylene Carbonate Fragrance Iron Oxides, CI 77499 Red 7 Lake, CI 15850
#NEAT
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Disteardimonium Hectorite Caprylyl Glycol Silica Silylate Titanium Dioxide, CI 77891 Yellow 5 Lake, CI 19140 Tocopheryl Acetate Propylene Carbonate Red 28 Lake, CI 45410 Fragrance Red 7 Lake, CI 15850 Iron Oxides, CI 77499 Yellow 6 lake, CI 15985
#MILDER
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Titanium Dioxide, CI 77891 Silica Silylate Caprylyl Glycol Disteardimonium Hectorite Tocopheryl Acetate Propylene Carbonate Yellow 6 lake, CI 15985 Red 7 Lake, CI 15850 Fragrance Iron Oxides, CI 77499
#CALMING
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Titanium Dioxide, CI 77891 Disteardimonium Hectorite Caprylyl Glycol Silica Silylate Tocopheryl Acetate Propylene Carbonate Yellow 6 lake, CI 15985 Red 7 Lake, CI 15850 Fragrance Iron Oxides, CI 77499
#SHY
Diisostearyl Malate Hydrogenated Polyisobutene Caprylic, Capric Triglyceride Polyglyceryl-2 Isostearate, Dimer Dilinoleate Copolymer Octyldodecanol Silica Dimethyl Silylate Sorbitan Isostearate Synthetic Wax Pentylene Glycol Caprylyl Glycol Disteardimonium Hectorite Silica Silylate Titanium Dioxide, CI 77891 Tocopheryl Acetate Red 28 Lake, CI 45410 Propylene Carbonate Yellow 6 lake, CI 15985 Fragrance Red 7 Lake, CI 15850 Iron Oxides, CI 77499 Yellow 5 Lake, CI 19140 ","
Bước 1: Làm sạch môi, bạn có thể sử dụng một lớp kem dưỡng môi để làm mềm và dưỡng ẩm cho đôi môi.
Bước 2: Bạn có thể áp dụng một lớp son màu hoặc son lì trước khi sử dụng son bóng. Điều này giúp màu son trở nên đẹp hơn.
Bước 3: Dùng cọ hoặc ngón tay, lấy một lượng son bóng vừa đủ và chấm nhẹ lên môi. Sau đó, tán đều son bóng trên toàn bộ bề mặt môi, từ phía trên xuống phía dưới. ",,
